pickup_datetime,passenger,pickup_geohash,dropoff_geohash,fare
2009-06-23 15:19:32,1,dr5ruwdu767q,dr5rvq030u6m,11.3
2009-12-16 08:50:01,1,dr5rsj305817,dr5ru3gvg2zc,8.1
2010-11-15 14:27:00,5,dr72jjm16x9w,dr72j1s4hu9k,7.3
2014-03-31 15:22:00,1,dr5ruqpz97us,dr5rusyhbp6f,5.0
2015-01-08 19:21:40,1,dr5reyme76sj,dr5rsnzewy01,6.5
2014-09-22 12:28:05,1,dr5ryyxqsghj,dr72j2d7vre6,28.33
2009-08-05 18:42:00,4,dr5ru7v7wwgj,dr5ru2hmq12d,7.3
2010-11-25 23:47:00,1,dr5ru09y0tsz,dr72h96q9t8z,11.3
2014-01-11 11:00:00,3,dr72h9sthtj8,dr72h8u2chqg,5.0
2014-04-18 21:50:00,1,dr72h87pv09e,dr72hgu84z1b,6.0
2010-02-09 20:58:52,1,dr5ru73kyq67,dr5ryhbj9k0x,16.9
2010-03-14 01:57:06,1,dr5rukn6vk4w,dr5ru4vtru9u,4.9
2012-09-17 21:28:46,1,dr5ru637b47v,dr5rvnk647mp,15.5
2015-02-03 16:13:44,2,dr5rumrxv8nj,dr5rur4v78x3,7.0
2011-06-01 22:02:27,1,dr5rsq9qff47,dr5rsh3e1k4x,6.1
2013-06-28 03:10:00,5,dr5rsjp3jveg,dr5rum4jkdb5,17.0
2014-09-22 19:11:00,6,dr5rsrtk0bmv,dr5rudku5cem,9.0
2009-02-04 05:56:00,1,dr5regv5ufvk,dr5reutb3tdv,3.3
2009-06-05 12:37:00,1,dr5rvh8q1eyj,dr5ruym97x8x,5.3
2009-06-09 10:43:00,1,dr5ru02du0zm,dr5ru2248ek4,3.7
2011-09-18 00:08:00,2,dr5rurrbfb1q,dr72j22k0mvx,9.3
2010-02-22 01:47:17,1,dr5ru7b49d3h,dr5rshc0vbux,8.5
2011-05-08 23:22:00,5,dr72jed00qww,dr5rv7e0kc4j,17.3
2012-02-25 18:55:49,1,dr5ruugqtg8p,dr5rsnnfhce3,11.3
2013-01-22 08:23:12,1,dr5ru177jbsx,dr5rudd8tnk2,8.5
2013-12-29 16:26:00,2,dr5ru7xsy304,dr5russftfs5,7.5
2014-06-28 02:47:00,1,dr5rgcpb5cdw,dr5rum2bdwh1,11.0
2013-03-05 09:06:54,2,dr5ruu1wfe9w,dr5rue9pcfsd,9.0
2009-01-14 15:41:52,2,dr5ru3meq4qv,dr5ruevhz6zk,5.3
2011-04-06 02:07:00,5,dr5rzjywruqv,dr5rzjypqqgj,2.9
2013-08-19 18:47:00,1,dr72jmn1z5c5,dr72jjmk1g0b,5.0
2014-07-25 14:43:01,3,dr5ru6jbr8g2,dr5rukn2smh0,11.0
2010-09-01 21:40:22,1,dr5ru0kn3xj5,dr5ru3w7k2kz,11.7
2012-01-15 16:37:00,5,dr5rgbwgvhwj,dr5ru0zufynj,5.7
2012-07-16 17:34:33,1,dr5ru7vuycfy,dr5rue1qqb25,7.3
2013-07-28 12:38:27,1,dr5revrjp3r4,dr5rsjsp1n2y,5.0
2013-10-18 14:38:00,5,dr5rvn8qdp9k,dr5rknmymuhx,45.33
2009-08-18 20:40:00,1,dr5x1pm2q4zy,dr5rhnhfjfwg,39.3
2011-08-11 21:26:00,1,dr5rugv7g620,dr5rugv7g620,7.3
2011-12-15 01:10:00,1,dr5rskduh2vu,dr5rkqb34yw7,13.3
2012-11-27 17:29:00,1,dr5ru3uy3qzx,dr5rumr7g06n,17.0
2010-12-07 11:23:00,1,dr5rut89zzgj,dr5ruxc68nex,6.5
2009-06-29 03:27:11,1,dr5rukg55p6m,dr72mz9hh4ye,21.3
2011-08-26 14:00:00,2,dr5rusqsgvu8,dr5ru7mrfspk,4.5
2014-09-08 06:39:00,1,dr5rvnef1x1m,dr5ruspm66xb,8.0
2012-03-12 17:37:28,1,dr5reuz56hyk,dr5refm9js3g,6.5
2010-11-12 21:11:29,2,dr5ru1jemjsh,dr72jk9zxpju,21.3
2013-02-07 08:40:30,1,dr5ruktx1re1,dr5rue9u1ckt,8.0
2012-10-08 13:51:05,3,dr5rudewvr96,dr5rudj38tcg,4.0
2013-06-17 16:47:51,1,dr5rukgx436f,dr72h8wwd4re,8.5
2015-01-04 17:11:04,1,dr5x0ygf7sz3,dr72hcu147x9,57.33
2015-01-29 19:43:29,3,dr5rzjyb7yvj,dr5rzjy2n6ug,3.5
2015-05-26 07:47:04,1,dr5ru9v9sx7y,dr5ru4ukm76s,11.5
2009-10-23 08:50:00,2,dr5rukdsqb21,dr5rusuy1ewy,6.1
2010-05-05 15:38:00,1,dr5ruenwm4cc,dr5ruk7u30zs,4.1
2011-07-26 09:42:04,1,dr5ru31gd3yv,dr5ruvsngxjg,12.1
2012-12-30 13:30:23,1,dr5ru630wwtt,dr5revnbpt7e,9.5
2014-08-10 02:50:04,2,dr5ru2mry52r,dr72r6uu12zs,35.0
2015-06-06 00:37:11,3,dr5rsn73qub1,dr5ru637d3cb,8.5
2009-03-11 08:45:00,6,dr5rgbwdydx9,dr5rgbuxft4x,4.1
2013-07-11 22:14:00,1,dr5reuxjsg8d,dr5rus9v6sxk,14.5
2014-04-16 13:45:28,1,dr5rku1rkd02,dr5rt7ed0xtt,17.5
2009-09-30 18:56:00,5,dr5ruxcqn1pj,dr72hccdfs7b,4.9
2009-11-30 19:44:34,1,dr5rumrgdqyp,dr5rsp4t705p,9.3
2010-02-15 18:46:00,2,dr5rudcbrgfn,dr5rum5m1zem,8.9
2015-05-19 15:59:14,1,dr5rvj5tqhz1,dr5ruqy5nsfr,12.0
2011-06-13 21:20:23,1,dr72huvhqnus,dr72mtgknq08,12.9
2011-03-20 13:01:00,1,dr72hdpcxksb,dr5ruxunrybx,4.9
2012-12-14 07:44:40,1,dr5ruhjbr8vu,dr5rzjxfus04,41.8
2013-04-30 23:08:00,1,dr5ruehrqb87,dr5rvnwggqdy,9.5
2010-01-19 13:40:00,1,dr5rsr8jz9f6,dr5rsr8jz9f6,4.9
2012-02-04 10:54:00,1,dr72j1h757pk,dr5ruymfcvmu,5.3
2013-08-20 23:41:00,1,dr5ruvmcbjwx,dr72h83v89qt,9.5
2015-06-16 19:29:20,1,dr72hg14kczq,dr72hujd63zw,4.0
2009-03-05 12:37:30,2,dr5ru0s49ujn,dr72husz0tpz,19.3
2011-12-15 01:43:02,1,dr5reyvb1e8t,dr5rvew020zc,17.3
2009-08-04 18:41:00,5,dr5rut6v2025,dr5rugf4kvw9,6.9
2010-03-12 12:59:55,1,dr5ruecyg003,dr5ru6dj58f2,5.7
2010-11-05 21:37:30,1,dr5ryyxq8rc4,dr72qbsgkdqq,24.27
2012-01-22 00:40:36,1,dr5ru42ctfy6,dr5rsp93bxqg,6.5
2009-12-09 10:17:00,2,dr5ru635zzcd,dr5refh5unr2,16.5
2011-01-10 22:25:33,1,dr5refryy69v,dr5refnmq7jm,2.9
2010-08-25 16:32:00,1,dr5rzn8u17kg,dr5x8f0qdhv0,28.5
2010-11-15 06:51:00,5,7zzzzzzzzzzz,7zzzzzzzzzzz,4.1
2013-04-13 21:41:37,1,dr5ru73z3bzj,dr72hfqh9t7u,12.5
2013-05-22 13:23:43,1,dr5ru4rpgquq,dr5x0yyxdghj,59.5
2012-01-07 03:45:00,2,dr5ru7gns8qs,dr5rujmx7s59,5.3
2012-04-06 09:36:00,1,dr5rvjvgnmfk,dr5ruu4etw29,7.7
2014-10-07 18:49:05,1,dr5ru7jz52f2,dr5rusgk8nz0,5.5
2009-01-05 12:21:33,1,dr5rudm5qnrp,dr5ruu8umuy2,5.7
2010-03-08 06:54:44,1,dr5ruxg9nx5y,dr5ru60xfzbb,8.1
2012-08-16 22:24:00,1,dr5ru91tqyww,dr5ruhggvex9,8.1
2012-11-23 09:35:00,1,dr5ru7bxz4mf,dr5ruqxsytf7,8.5
2010-09-27 16:24:12,1,dr5rud2tr77w,dr5ruut39edk,4.5
2010-10-09 17:39:06,2,dr5ru7ft01d5,dr5reyxevdkr,12.9
2011-08-24 22:18:46,1,dr5rukep9uc2,dr5ruesmthy7,4.9
2012-09-15 18:47:35,1,dr5ru4rpx700,dr5rsgjdc0xd,23.5
2009-01-30 19:41:00,1,dr5rusvypt8p,dr5ru7vwympf,5.7
2009-10-28 17:59:19,1,dr5ru96xucku,dr72jhemc0qd,19.3
2010-03-19 08:26:42,2,dr5rus6p2reg,dr72huqxwpsf,11.7
2010-12-10 07:24:46,1,dr72jhucjc54,dr5rvrcu7xbb,9.7
2012-04-26 18:35:00,1,dr72jkqj5gmp,dr5ruxwn9g88,14.1
2013-10-12 12:39:57,1,dr5rugd86tth,dr5ruhqdhyx3,12.0
2014-06-20 06:54:08,1,dr72jjw4d768,dr72hgf7736n,7.0
2009-03-07 06:52:16,1,dr5ruuukm17g,dr5rvps0unce,4.5
2011-08-02 21:02:21,1,dr5ru25wjvfd,dr5ru61j5g45,5.3
2014-07-14 06:13:42,1,dr5rsx7n1ckg,dr5rudscm6bn,7.0
2011-09-28 15:50:07,1,dr5reurukf6y,dr5revzgyhnu,4.5
2014-02-20 20:59:42,1,dr5rsjtd6tvy,dr5ru2ytmh5s,10.0
2011-10-11 21:44:00,1,dr5ru3ftubzr,dr5ruhrq33sd,5.7
2012-09-24 19:46:17,1,dr5ruu6n8mtn,dr72hf5u8ygv,11.5
2010-08-12 22:05:00,1,dr5ru3fw7uyt,dr5ru4kremeu,3.7
2011-02-07 21:22:00,1,dr5rugfmfk0d,dr5ruvmwrkmg,4.9
2011-02-13 23:31:33,1,dr5rsq7punhu,dr5rtb3gfutd,14.9
2012-10-22 17:18:08,1,dr5rusts4mp7,dr5rvjgjpq0w,9.0
2009-01-27 06:45:00,2,dr5rsmey1h8n,dr5revsfnzf1,6.1
2012-12-10 19:50:00,5,dr5reuz4hzmt,dr5rsgh7bcku,13.5
2013-03-06 23:06:00,1,dr5rsrbj02bp,dr5ruf2syks0,9.5
2013-06-14 01:23:44,1,dr5ru9upu7t0,dr5rusdukmq6,7.0
2015-03-04 18:42:22,1,dr5rugd8u3w5,dr5rsqszg99g,8.5
2009-04-01 09:09:31,1,dr5ruscg2mpn,dr5ru6z4vmsg,6.9
2009-08-11 19:45:04,2,dr5ruenrt4tj,dr5ru24vnbd1,8.9
2011-02-27 18:51:49,4,dr5rukrjmt3m,dr5rsqgnhwsm,10.5
2013-11-24 17:32:14,2,dr72mz3rzumn,dr72ms989n4d,7.0
2014-03-31 01:38:42,1,dr5rus762b8f,dr5rt4bx2jxd,19.0
2009-03-17 20:37:23,1,dr5ru2n2fukk,dr5rsm5g1c4f,7.0
2013-11-26 12:47:16,1,dr5ru096jq1x,dr5ruhwkcd2e,12.0
2013-12-18 12:33:57,2,dr5ru8kpyj2d,dr5rvpjek9gt,28.0
2012-07-16 09:07:40,1,dr5ru1xr0mjq,dr5ru0s49y16,3.3
2012-10-08 05:13:29,2,dr5rsq4c2xc6,dr5rw0cxcb56,19.0
2014-05-06 14:42:00,5,dr5rufdz93v7,dr5ruggnbf8h,5.0
2014-08-27 00:38:00,5,dr5rgbzezj3g,dr5rs2mxpzj2,23.0
2010-02-28 19:42:57,3,dr5ruem4dxmf,dr5ruddnh4eb,8.5
2011-06-20 10:29:07,2,dr72h8c3dmkf,dr5ruqzdq8mm,5.3
2011-11-29 18:25:00,1,dr5rugc59tzp,dr72h867mnbg,12.1
2009-05-24 17:18:00,1,dr5rumwfgdp2,dr72h8tctk7w,7.3
2010-10-06 17:47:00,3,dr5rvj5vyvhg,dr5rusm4vbp9,10.5
2011-07-12 13:48:00,1,dr5ruuydf098,dr5ru6tdwxs2,8.5
2011-06-12 19:41:00,1,dr5rezw2usnk,dr5rzjxmwu2v,31.3
2012-11-18 01:59:23,3,dr5rskeejkyv,dr72rsep3epu,39.5
2010-07-11 15:54:00,5,dr5rsqb4666d,dr5rshtdw2fp,9.7
2013-12-17 10:42:00,1,dr5rueunhqhs,dr5ruvjgf4rk,10.0
2014-09-17 19:06:00,5,dr5ruyudg5xg,dr5rvnf1ep9u,6.0
2014-10-10 23:03:00,1,dr5rvp3bjxz1,dr5ry1rrjfm8,19.5
2012-10-02 12:53:02,1,dr5rsrgj3kvt,dr5rspwcyk5y,4.5
2015-04-09 23:31:12,1,dr5rvnh36hh6,dr72j2utmve8,5.5
2011-05-15 00:25:00,1,dr5rktt6nq48,dr5rsj80khpj,13.3
2012-04-02 22:47:37,1,dr5regu9n143,dr5ru0wc985z,6.5
2013-09-29 07:05:51,1,dr5regbygxk5,dr5recsy6j53,6.5
2014-04-20 00:46:26,4,dr5rsjhu9gd5,dr5ruuxcn9j2,13.5
2009-12-20 12:39:04,1,dr5ru97qmy9n,dr5rusdjrq4g,7.7
2012-11-20 03:09:37,1,dr5ru3uetdeb,dr5ru55fugz5,6.5
2013-02-06 21:55:00,1,dr5rkq9mqqgv,dr5rsuwz2hek,18.0
2014-02-22 20:45:00,1,dr5ruf8hm6y8,dr5rud48yf29,4.5
2015-01-04 00:52:17,1,dr5ruu9cjr4e,dr5rypmmpvdq,16.0
2015-04-17 11:33:45,1,dr5ruxbwd63z,dr72h9hxc5xz,5.5
2010-09-30 07:47:59,1,dr5rudzuywh5,dr5refj6e5p2,13.7
2011-12-09 20:54:00,5,dr5ruqehs5dd,dr5rueyy14n9,8.5
2014-07-17 17:41:53,2,dr5ruwd9q8zy,dr72h8emphf5,9.0
2009-03-24 05:41:00,1,dr5rgbhgvt34,dr5refdt6x5j,8.9
2009-06-15 22:23:05,1,dr5ru49ykc50,dr5ruqtydc73,5.7
2009-05-02 10:28:00,1,dr5ru90j2wrd,dr5rsm81d85k,6.9
2013-06-23 19:55:57,2,dr5ru4x4huhe,dr5ru0u87yx5,7.5
2013-10-02 18:41:57,1,dr5ruxbtbx26,dr72hghf7fng,8.0
2014-04-01 07:12:00,1,dr5ruvj7c4ms,dr5rudfrsxv8,9.0
2014-07-19 15:32:00,1,dr5rutrvmk47,dr5ruds9xdv0,9.0
2009-02-28 01:33:28,1,dr5ruqt7dejh,dr72hc2nqk5z,5.8
2009-09-04 15:35:00,1,dr5ruvj0srsf,dr5ru63rrcnk,12.9
2013-10-19 12:10:40,1,dr5ru0q5nzm0,dr5rspj6jzje,5.0
2013-10-23 22:45:00,1,dr5rsp0mnnw3,dr5ruh5es322,12.5
2014-04-15 07:51:53,2,dr5rus83xt9n,dr5ruu3pz5vt,7.0
2013-03-26 16:21:02,1,dr5rsj7zj3k9,dr5ru237jk45,9.0
2014-05-30 00:07:00,6,dr5ru148n6dh,dr5rukujw4vm,8.5
2010-03-20 12:53:00,1,dr72hg1wzxmt,dr72hvztjz44,5.3
2010-12-01 20:01:00,1,dr5reymynb14,dr5ruk57zd5x,8.1
2009-01-25 03:15:00,5,dr5rgfx1fvfw,dr5ru4hvyetq,4.5
2011-03-21 13:45:00,1,dr5refhj7nnm,dr5rud92t2sv,16.9
2012-12-01 08:15:00,6,dr72hfmgskcn,dr5ruu8v3h56,12.5
2011-02-15 02:34:00,1,dr5reuz2vwv2,dr5rezq3s79t,8.5
2012-11-09 19:55:00,2,dr5rsp7qxyzc,dr5ru6v13fdw,8.5
2014-10-10 06:07:00,1,dr5ryt1se55j,dr5rznhkzd13,8.0
2015-05-02 20:32:58,1,dr5rsrjt540s,dr5ru9nhu1dg,7.0
2011-12-26 11:20:08,1,dr5rud5neww3,dr5ru73s0ryp,6.1
2013-02-21 13:08:00,2,dr5ruq12873y,dr5ru4q0xw3z,9.0
2009-04-30 06:32:28,1,dr5rvs02w8s2,dr5rv6qe559j,4.1
2013-01-25 19:35:07,1,dr5ru9g3s46u,dr5ru9ksh1tq,4.5
2013-01-29 10:04:00,1,dr72hdqfr04w,dr72h8wr8dkt,9.5
2014-12-19 03:26:02,1,dr5rumx4mmpv,dr72jvseyy5k,22.0
2013-03-16 19:42:00,2,dr5rkpx1m1n3,dr5rknpgws74,5.0
2010-05-13 02:10:19,1,dr5rgbqxuzv2,dr5rukqf5prb,8.9
2010-08-10 21:38:30,1,dr5rudt52d4s,dr5rvnfeegc7,7.3
2012-06-01 02:49:59,1,dr5ruhn1ejh6,dr5rxp54e801,21.3
2013-04-06 19:01:34,1,dr5ruv6esd5e,dr5ru62c7tt5,13.5
2013-11-03 06:50:18,1,dr5rshepmzcc,dr5rs7jvnx53,8.5
2010-10-06 14:29:00,2,dr5rtyvt3738,dr5rtyvt3738,5.3
2014-06-05 22:53:00,3,dr5rux2pk375,dr72hdmf1u2p,6.5
2011-05-22 16:31:00,1,dr5ru23m0e7x,dr5rsr9bf46n,3.7
2013-04-12 14:59:30,1,dr5rshw8snmq,dr5ru77xggc0,16.5
2013-10-01 15:45:00,1,dr5ru3npx24k,dr5rude77wmm,6.5
2010-11-24 22:44:00,1,dr5ru02wxs64,dr5rs7by8zvv,10.9
2010-12-14 18:41:00,1,dr5rsj5ttxdf,dr5rkmc087yx,12.1
2011-03-20 00:42:00,1,dr5rvr2kkt20,dr5ru0xzmhch,15.3
2012-04-17 22:31:00,1,dr5rsjh9hktm,dr5ru3n4szqy,6.9
2014-06-04 16:43:17,2,dr5ru7v917hx,dr5ruy5s4d1j,15.0
2009-11-17 09:36:20,1,dr5rus0hdufs,dr5rukbu4xtt,4.5
2010-01-09 22:24:37,1,dr5rugkghvps,dr5ru9jxdbb7,6.1
2011-06-30 12:09:00,2,dr5ru9nnzjzg,dr5ruv4cprcp,7.7
2011-12-29 19:50:53,1,dr5rzn95jzp9,dr5ru31t7s9k,26.9
2013-08-29 15:58:06,1,dr5rsjcc1pzs,dr5rsqj5yqhs,8.0
2014-02-25 15:45:09,1,dr5ruzmdv1z4,dr5rsn1330qs,23.0
2009-10-26 22:57:08,1,dr5ruggv3h1z,dr5rust3prnm,6.1
2010-03-18 20:53:06,1,7zzzzzzzzzzz,7zzzzzzzzzzz,8.5
2011-10-08 23:42:44,1,dr5ru4xwb0sy,dr5rsndt3wq3,9.3
2014-07-17 03:33:27,1,dr5ru70p6ww6,dr5rynptsq91,22.5
2015-01-16 08:00:47,3,dr5ruyjn7ftj,dr5ruzwvbxcp,6.0
2009-09-22 07:24:51,1,dr5ruh0z325q,dr5rusu3tq40,8.1
2011-11-02 08:28:00,1,dr5ruywt7u12,dr5ru764pn40,12.1
2011-11-21 15:48:22,1,dr5ruszyyr73,dr5rvp75s4de,6.5
2013-03-06 11:29:00,1,dr5ruu0y7tgv,dr5ru6177zng,10.5
2011-10-20 23:09:45,0,dr5ru4qsk1nh,dr5rt50s3tzk,15.7
2012-03-03 20:32:00,4,dr72qjfxpnrk,dr72qny20uy4,7.3
2013-12-13 20:21:53,1,dr5rgbze2k0b,dr5ruqd9w5vq,11.0
2009-02-21 15:40:00,1,dr5ru0jzb9c5,dr5ru9g8gh42,6.9
2009-10-06 22:02:22,1,dr5ruexqz8b6,dr5rvq84e7kw,7.3
2010-04-22 08:41:00,1,dr5ru8dw2pt7,dr5refq48xqv,12.5
2014-01-08 09:53:00,1,7zzzzzzzzzzz,7zzzzzzzzzzz,24.0
2014-04-27 11:51:49,1,dr5rug2nj8v7,dr5rut8b3yxn,8.5
2010-03-25 00:10:00,1,dr5rezyd0q1b,dr5rukgfb4m7,7.7
2011-04-18 09:11:00,1,dr5rsh627byk,dr5rgfqzuef1,12.1
2013-07-09 11:50:28,2,dr5rs7cfm2qu,dr5rsr9bgmp9,10.0
2014-02-14 13:11:41,1,dr5rsrsbmytn,dr5rudbc47gc,8.5
2010-01-04 02:56:18,1,dr5rsq4uydrc,dr72hvxk4d0r,19.7
2010-06-13 00:12:22,1,dr5rsn5q6bd2,dr5rkeybmcyp,14.9
2010-07-02 18:02:00,1,dr5ruvf9wdeu,dr5rvr0s1vuk,6.1
2012-01-06 14:16:00,1,dr5rveb9bk0w,dr5rveb6487r,2.9
2014-09-27 16:49:00,2,dr5rgbvr6npk,dr5rugznx3yh,20.5
2011-08-24 21:38:00,1,dr5ru80pkzjc,dr5rsp3r5bsm,6.9
2012-03-09 12:23:43,1,dr5rsh6e343s,dr5r7u96cmgh,14.9
2013-09-28 11:32:00,1,dr5rusjkjt6j,dr5ruw85egzu,6.5
2011-08-16 04:17:00,3,dr72hgs5sbjq,dr72m2t73dzf,8.1
2013-05-13 21:17:08,2,dr5rsrjspyqz,dr5rug19d8v1,8.5
2013-12-19 19:43:00,1,dr72jk2bdx1u,dr5rstdw2n02,26.0
2014-06-11 06:04:16,1,dr5rudsk342u,dr5ruhjcj13x,6.0
2015-02-09 09:25:19,1,7zzzzzzzzzzz,7zzzzzzzzzzz,28.0
2010-05-09 14:00:32,1,dr5ru0s5wr32,dr5recuqbgty,11.3
2010-10-14 11:29:16,2,dr5rujkueqsv,dr5qvk5y3mh9,51.7
2010-12-24 16:26:00,2,dr5rurr8qbxz,dr72h86yny3c,3.7
2013-02-15 10:17:00,1,dr5ru3bh6098,dr5ru499yjkk,5.5
2013-11-16 20:19:15,2,dr5rsrjer0kp,dr5ru9jx0c9d,8.5
2014-07-08 10:09:21,1,dr5rvpwkuec2,dr5ruu37789u,9.0
2011-08-25 00:34:45,1,dr5rud2eek14,dr5xbpfqejej,33.3
2012-09-03 00:41:55,4,dr5rudy6twbk,dr5rspjve2hd,8.9
2010-04-28 19:23:45,1,dr5rsn0ks2ku,dr5ru2vubtkt,7.3
2012-02-22 18:11:00,1,dr5rukxuphcj,dr5rug4kc014,10.5
2009-03-11 09:29:00,1,dr5ru3m2zgxp,dr5rusqyu7r1,7.7
2012-12-17 06:21:57,1,dr5ru0vh97ke,dr5regbsp3f1,8.5
2010-10-24 01:39:00,1,dr5ruh79jv89,dr5ru6tsk5ey,9.7
2012-03-23 20:50:00,2,dr5rudeu9v0q,dr5ru35xw9uc,5.7
2014-10-23 12:47:00,2,dr5regbxp0q3,dr5recvm1719,7.5
2015-05-05 23:18:04,1,dr5rsjps71nr,dr5ref5qtx2q,10.0
2012-07-30 16:44:25,1,dr5rvj1km96r,dr72j22rr75n,6.5
2013-05-23 12:51:26,1,dr5rut8jme15,dr5rut38cp1m,7.0
2011-04-05 19:18:56,1,dr5ruqdd4x1j,dr5rukk67wec,5.3
2012-01-21 13:25:00,1,dr5rvpz4jeqe,dr5rskdq75kw,16.9
2013-11-04 20:29:00,6,dr5rudv1me8u,dr5rukrhq1vd,7.0
2014-12-22 11:33:00,1,dr5ru3wkw2hb,dr5rueyefp31,5.5
2009-06-18 01:51:05,1,dr5rsjh8gp0e,dr5ru39uz0rs,7.7
2009-11-20 11:49:00,1,dr5rgfqzdp9t,dr5revytkc22,8.1
2011-10-31 14:39:07,1,dr5rvpepsg0y,dr72h9mb5rme,6.1
2011-11-09 20:42:00,5,dr5rvhcqcsrr,dr5rvnhzvyww,4.5
2013-03-03 23:43:00,1,dr5ruemh45yh,dr5ru2qx2bc4,7.0
2013-06-28 17:36:00,1,dr5rsqzs259d,dr5rst37nkyw,5.5
2011-08-17 01:05:47,1,dr5rsunyq78c,dr5rtpjg2gg4,6.5
2013-02-27 21:11:04,1,dr72j6evttbw,dr5rvpg3p5qp,5.5
2014-11-07 22:44:56,1,dr5ru2krxfmf,dr5ru2krzjd2,12.5
2011-01-16 03:21:38,1,dr5rskuh7k2h,dr5ru2nu0z4q,6.5
2014-08-04 17:39:08,1,dr5ruebp82xk,dr5ru2rn3ydz,10.5
2015-03-13 04:29:39,1,dr5ru4ujj5sc,dr72q47e67rs,25.5
2010-03-03 11:10:21,1,dr5rvhbdzydj,dr5rue3q07dk,8.1
2010-06-22 13:47:00,1,dr5rue7cn726,dr5ruvw37gkt,6.5
2012-11-11 15:37:00,3,dr5ru6kkkt3t,dr5rudfzcsv9,4.5
2009-11-29 16:23:00,1,dr5rvn283ejy,dr5ruym9888t,2.9
2014-07-25 13:39:00,2,dr5ru60q8n1j,dr5ru0smhw11,9.0
2015-02-12 09:33:39,1,dr5rs48myctg,dr5rsqc64c7j,13.0
2012-08-13 15:08:00,1,dr5ru0w8yksj,dr5rsnyrczus,4.9
2010-05-24 23:21:00,2,dr5rumwnnp44,dr72h8ye8j1d,7.3
2012-08-03 01:28:00,5,dr5rsp7qhbux,dr72j0n53t7t,11.7
2010-12-07 13:52:00,1,dr5rusmbp2g4,dr5ruv78n6ry,6.1
2015-01-05 06:59:20,1,dr72j14v4dv7,dr72hbck3n4p,6.0
2009-04-24 23:54:18,1,dr5ruhxuuf3g,dr5rums1hj9s,3.3
2012-06-07 12:11:00,1,dr5rznhk73g4,dr5rud1t0z5q,22.9
2013-02-27 09:37:00,1,dr5rsh1vjg0g,dr5reye5qf2b,11.0
2010-04-23 13:03:00,1,dr5rumre3fj7,dr5ruswe92de,6.5
2010-07-27 08:18:00,5,dr5ru7j2pfbq,dr5rusjkjtpr,5.7
2010-09-24 23:15:00,2,dr5rgbzyqdxy,dr5rumpfspbh,9.3
2011-10-09 13:42:00,1,dr72h882ysux,dr5ruk4s3hm1,8.5
2011-11-03 06:44:00,6,dr72j04dkzt5,dr5rue5rpehb,8.9
2012-03-10 17:02:22,1,dr5ru9njp3mb,dr5ruvrgrnn8,7.7
2013-06-13 15:33:00,1,dr5ru4qd7qf9,dr5ruthg1ztr,9.5
2013-01-28 17:36:41,4,dr72j01sbwkn,dr72hfcx0y0v,8.0
2013-08-05 14:13:00,1,dr5rutp4ccu0,dr5ru7wwqp8y,8.0
2014-11-24 05:32:00,1,dr5x0zecy2mu,dr5rvq340m83,57.33
2010-12-19 11:45:59,2,dr5rvpeq5u6u,dr72h9k0y8t8,6.1
2011-03-23 19:27:53,1,dr5ru7z3xxpj,dr5ru6g61vq7,5.3
2013-01-27 20:58:32,1,dr5rurh6hrfr,dr5ru7sf53pe,9.0
2015-03-18 23:23:08,1,dr5ru5xy7cjp,dr5rgbr0mzes,6.0
2009-09-08 00:23:00,1,dr5ru7kyqhcw,dr5ru2rqx752,6.5
2010-09-01 11:11:25,1,dr5rsq9qqvgr,dr5rus74w71b,10.5
2012-03-27 21:29:48,1,dr5rukhny1ng,dr5ruxbs1qq0,6.9
2015-06-02 16:00:58,5,dr5ruszgf21v,dr5reg9nbjjs,26.5
2010-02-21 21:31:00,1,dr5rsjwpjbxm,dr5ru3bjuu66,7.3
2011-01-06 09:05:00,1,dr5ru635wyw8,dr5rknkfcvuk,26.9
2011-08-08 18:35:00,6,dr5rudskpt5v,dr5rvneqg3st,7.7
2012-02-04 15:13:45,2,dr5rud6699w4,dr5rud2zqcdn,49.8
2013-05-13 15:15:00,1,dr5x1p1tq0x9,dr5x2nu1wkcn,20.5
2015-05-08 09:40:11,1,dr5rugyjsv3d,dr5rvnf09gnw,8.0
2009-09-02 14:13:00,4,dr5x0ywtukv2,dr5rue23u7s6,49.57
2013-05-15 10:12:51,1,dr5rux2yef6v,dr5rumzcdmcz,5.5
2013-09-27 23:53:40,1,dr5rugtjyhs8,dr5ryje903cj,18.0
2011-11-27 15:30:32,1,dr5ru05wjr0k,dr5rswddtn4u,6.5
2014-03-28 12:11:00,1,dr5rueqwezg0,dr5rsngqy9bg,14.5
2015-05-07 18:48:02,3,dr5ru60msmq4,dr5rsr5d46cg,20.5
2010-08-24 08:51:00,1,7zzzzzzzzzzz,7zzzzzzzzzzz,4.9
2012-02-10 08:40:00,1,dr5rs3sm1ud6,dr5rs2khnjwz,4.5
2012-10-02 10:24:08,4,dr5rznj1ys78,dr5ru7v2p97c,43.8
2010-12-02 15:09:58,1,dr5ruxbmdgnn,dr72hg8482tw,8.5
2013-11-11 17:23:23,1,dr5ru4x0dqwk,dr5ruu598gkh,18.0
2011-10-21 18:35:27,1,dr5ruumhv6nr,dr5ruffs6zvj,7.3
2014-05-12 11:58:42,1,dr72hgjwvevk,dr72h9n8w4x5,4.5
2014-10-21 12:01:51,1,dr72j4j9u2u1,dr5rvjtxg73y,14.0
